job_id,position_title,department,tenure_track,full_time,part_time,adjunct,hourly,per_hour_wage,salary,listing_date,end_listing_date,openings
1884,Assistant Professor,Physics,0,0,0,1,0,94.39030884573012,50266,2018-09-25 20:41:31,2021-02-14 12:03:00,1
1885,Associate Professor,Physics,0,0,1,0,0,41.402305818559114,120757,2001-01-20 03:06:20,2010-04-20 21:07:20,10
1886,Associate Professor,Computer Science,0,0,1,0,1,98.0826791457571,59639,2021-03-07 13:12:02,2011-06-28 09:19:21,1
1887,Associate Professor,Computer Science,1,0,1,1,1,43.84140671087165,69466,2008-03-17 12:57:18,2015-01-01 11:45:25,2
1888,Professor,Physics,1,0,1,0,0,82.56397441325325,143499,2018-08-07 20:23:11,2021-05-25 13:39:33,1
1889,Associate Professor,Physics,0,1,0,0,0,88.8667930942784,86333,2021-11-04 23:23:19,2022-09-24 01:18:29,10
1890,Professor,Art,1,0,1,0,0,69.38206636347853,114286,2005-08-06 14:53:58,2007-11-23 16:51:55,8
1891,Assistant Professor,English,0,0,0,1,1,65.51979976578096,54669,2008-01-15 16:13:06,2022-01-15 15:36:22,3
1892,Assistant Professor,Computer Science,1,0,1,0,0,26.400408154363017,97358,2005-10-18 13:49:07,2017-04-18 10:11:52,8
1893,Assistant Professor,Electrical Engineering,0,1,0,1,1,34.32289864927904,56515,2010-05-08 15:14:08,2010-11-02 13:12:37,8
1894,Assistant Professor,Electrical Engineering,1,1,1,0,1,53.91334085746773,134507,2014-03-10 00:48:21,2020-07-24 00:38:10,6
1895,Associate Professor,Physics,1,1,1,1,0,69.48611896864416,82430,2020-09-20 04:19:38,2007-09-24 07:42:03,7
1896,Associate Professor,Physics,1,1,1,1,1,48.29454852454166,64685,2005-09-04 05:23:04,2010-07-20 10:41:39,10
1897,Professor,Art,0,0,1,0,1,58.80596874014517,58048,2016-05-21 23:31:55,2002-11-21 04:36:11,10
1898,Assistant Professor,Electrical Engineering,0,0,0,0,0,17.63092364140734,71585,2020-05-24 02:00:00,2009-08-08 14:42:17,8
1899,Assistant Professor,Physics,1,1,1,1,1,62.79308900550762,144385,2002-09-28 02:10:19,2012-09-21 03:55:04,8
1900,Assistant Professor,Electrical Engineering,1,1,0,0,1,37.55379256622784,129738,2019-11-23 01:43:40,2019-07-09 03:36:06,8
1901,Professor,Computer Science,0,0,1,1,0,23.257677326448963,124475,2012-01-21 15:10:50,2008-03-15 19:20:44,5
1902,Associate Professor,English,1,0,1,1,0,47.992847353128994,142378,2022-01-16 19:41:08,2014-09-01 07:27:16,9
1903,Assistant Professor,Computer Science,0,0,0,1,0,89.52791832539077,106880,2016-04-07 14:34:16,2020-11-19 05:36:25,3
1904,Assistant Professor,Electrical Engineering,1,0,0,0,1,33.31218206371429,91316,2023-12-04 08:44:28,2004-03-15 17:50:32,5
1905,Professor,Physics,1,1,0,0,0,69.01884977923532,98132,2000-10-11 02:29:52,2011-03-03 11:28:33,8
1906,Assistant Professor,English,1,0,1,1,0,59.04252806313935,69990,2014-12-25 00:39:56,2002-01-05 10:23:44,7
1907,Assistant Professor,Mathematics,0,1,1,1,0,17.252730181044022,115589,2015-08-21 10:57:27,2003-01-10 04:15:57,5
1908,Professor,Mathematics,1,0,1,1,0,94.1350559338242,131338,2022-03-18 20:05:46,2010-03-27 01:42:58,3
1909,Associate Professor,Physics,1,1,1,0,1,50.040536182832646,114780,2020-11-14 03:42:17,2018-07-11 19:23:17,4
1910,Associate Professor,Computer Science,1,1,0,0,0,16.894823380214554,79459,2017-03-03 09:56:31,2017-03-01 14:56:50,2
1911,Assistant Professor,Computer Science,0,1,0,1,1,99.8983644573941,129776,2007-07-14 04:33:24,2005-02-03 16:36:39,2
1912,Professor,Electrical Engineering,0,1,0,0,1,39.83869354723443,123049,2001-04-05 14:48:38,2006-10-11 03:06:51,2
1913,Associate Professor,Electrical Engineering,1,1,0,0,0,66.59173475598371,91928,2018-10-13 15:09:38,2002-09-15 04:12:22,1
1914,Professor,Electrical Engineering,0,0,1,1,0,95.57734962859153,129863,2007-11-03 19:03:25,2011-01-21 12:00:07,8
1915,Associate Professor,Electrical Engineering,1,0,0,0,1,45.29143324500768,91143,2010-11-21 12:46:55,2020-05-01 09:05:22,3
1916,Professor,Physics,0,1,0,1,0,97.40075420311513,89268,2008-11-05 01:48:14,2013-06-21 17:56:59,8
1917,Associate Professor,Physics,1,1,1,1,0,19.84243228323507,72956,2007-11-12 13:08:01,2004-09-20 14:21:32,1
1918,Assistant Professor,Computer Science,0,0,1,0,1,74.43757356398507,54252,2012-09-06 23:28:06,2000-08-22 17:56:36,2
1919,Assistant Professor,Computer Science,0,1,0,1,0,27.786182861678853,87380,2020-02-08 10:34:22,2019-08-11 12:59:59,4
1920,Professor,Mathematics,0,1,0,0,1,60.00040777258503,78977,2000-08-03 03:50:31,2009-12-07 23:56:53,8
1921,Assistant Professor,Physics,0,0,0,1,1,32.41737651675062,104168,2004-07-01 15:16:24,2016-07-20 18:37:57,8
1922,Professor,Art,1,1,1,0,1,76.45047494454576,115594,2000-08-04 14:56:33,2016-10-19 13:06:00,3
1923,Professor,Art,0,1,0,1,1,50.946969296413904,96946,2014-04-16 12:09:05,2000-04-05 01:42:32,4
1924,Associate Professor,Electrical Engineering,1,0,0,0,0,61.76467838178784,115329,2002-11-19 00:53:47,2022-01-17 06:55:12,3
1925,Assistant Professor,English,0,1,0,0,1,43.90909332723393,50015,2007-12-22 08:25:35,2007-12-05 11:11:26,8
1926,Assistant Professor,Electrical Engineering,0,1,1,0,1,41.26278625672413,55418,2013-12-01 08:26:37,2015-09-02 16:03:13,4
1927,Assistant Professor,Art,0,1,0,1,1,61.676989398194486,68008,2001-01-11 16:40:22,2018-04-19 18:38:45,10
1928,Professor,Computer Science,0,0,1,1,0,95.4794149726124,147381,2010-11-24 02:01:55,2018-04-11 14:02:14,1
1929,Associate Professor,Physics,1,1,0,0,0,47.29841643577832,121844,2000-11-05 12:50:52,2004-05-14 08:50:09,5
1930,Professor,English,1,1,0,1,0,93.40186761803703,100528,2016-03-28 17:28:02,2020-03-06 15:59:40,8
1931,Associate Professor,Art,1,1,1,1,1,66.51245350267091,77674,2012-04-16 07:11:04,2008-05-09 01:45:09,7
1932,Associate Professor,Physics,1,0,0,0,0,22.870652854106794,109096,2015-02-25 18:17:36,2015-12-14 09:37:04,4
1933,Assistant Professor,Mathematics,1,1,1,1,1,27.16106532077729,132818,2020-04-25 10:43:38,2003-09-13 20:51:03,10
1934,Professor,Electrical Engineering,1,1,1,1,1,39.73513873090106,127296,2011-10-25 03:19:56,2003-10-21 07:50:36,9
1935,Assistant Professor,Physics,1,1,1,1,0,76.57733090819573,112132,2018-08-19 10:13:30,2013-06-14 12:27:51,8
1936,Assistant Professor,Physics,1,1,1,1,1,48.36694548535877,94352,2003-09-01 17:45:39,2019-09-07 00:29:00,2
1937,Associate Professor,Mathematics,0,0,0,0,1,55.62091878441043,99516,2020-12-01 03:43:37,2021-02-22 01:27:46,7
1938,Professor,Computer Science,0,1,1,1,1,81.19539933550205,118405,2022-08-15 04:35:04,2023-07-06 18:42:52,7
1939,Professor,Physics,0,0,0,0,1,19.17376711564932,110654,2009-04-17 09:51:17,2012-07-27 08:45:11,5
1940,Associate Professor,Art,0,1,1,1,1,32.88757561135951,104945,2008-07-03 05:19:28,2018-09-25 04:46:26,6
1941,Professor,Art,1,0,0,1,1,27.659721798373,146741,2010-06-07 04:36:40,2022-11-02 12:47:34,10
1942,Assistant Professor,Physics,0,0,1,1,1,57.225697855063224,58071,2005-08-14 19:14:39,2000-11-25 15:36:54,3
1943,Associate Professor,Electrical Engineering,1,0,1,1,1,46.29034951871911,98488,2004-09-11 11:56:45,2009-09-25 06:41:02,6
1944,Assistant Professor,Mathematics,0,0,0,1,1,54.380631650383904,84248,2019-04-01 22:15:45,2019-04-19 18:15:37,1
1945,Professor,English,0,0,1,0,0,51.9214010629675,112579,2021-09-01 10:04:15,2017-03-28 23:48:10,4
1946,Associate Professor,Physics,0,1,0,0,1,55.046156433870884,115728,2005-10-03 13:45:25,2007-10-21 23:42:39,2
1947,Professor,Physics,0,1,1,0,1,76.52863037539808,146788,2003-12-22 14:55:07,2012-12-01 11:09:13,2
1948,Associate Professor,Physics,0,1,0,1,0,68.0632433349221,69015,2014-08-27 08:03:16,2017-04-09 04:58:16,8
1949,Associate Professor,English,0,1,1,0,0,84.35152416544143,130931,2013-12-07 16:00:23,2001-06-26 08:38:30,3
1950,Professor,Physics,1,0,0,1,1,28.956780227930526,110452,2020-10-11 01:49:02,2012-07-24 02:05:59,7
1951,Professor,Mathematics,1,1,1,0,0,79.97719384538829,102495,2023-09-02 06:33:24,2010-08-08 03:41:54,5
1952,Associate Professor,Computer Science,0,0,0,1,0,59.98054715532379,135525,2018-05-23 09:55:09,2000-01-11 09:29:19,7
1953,Assistant Professor,Art,1,0,1,1,0,33.976189152372285,119855,2016-02-19 05:36:47,2007-10-08 09:17:32,4
1954,Assistant Professor,Mathematics,1,1,1,1,1,37.51986863530867,116288,2016-10-22 08:40:16,2001-09-09 02:35:28,1
1955,Associate Professor,Mathematics,0,0,0,1,0,65.03135327989116,87476,2013-11-19 17:49:08,2003-02-22 14:29:24,9
1956,Professor,Electrical Engineering,1,0,1,0,1,34.36008555341215,66464,2002-12-24 12:59:52,2020-05-09 05:47:14,8
1957,Assistant Professor,Computer Science,0,0,0,0,0,54.69718727760586,134096,2000-06-23 04:38:18,2021-04-15 00:45:12,4
1958,Associate Professor,English,0,1,1,1,1,93.34758576157849,141286,2008-04-12 14:48:49,2006-11-13 19:49:38,1
1959,Professor,Art,0,0,1,1,1,38.73415842584666,119773,2018-11-21 06:52:06,2001-05-16 15:11:30,8
1960,Assistant Professor,Computer Science,0,1,0,0,0,92.98318588070016,141158,2018-01-26 05:35:52,2000-09-28 12:55:15,1
1961,Assistant Professor,Computer Science,1,0,1,1,1,68.7429748320619,58599,2014-03-08 18:45:07,2011-08-23 20:35:43,6
1962,Assistant Professor,Physics,0,1,1,0,0,34.790283353160675,64033,2016-05-09 12:37:55,2002-01-27 12:08:20,1
1963,Professor,English,0,1,0,1,0,39.0250030147968,119609,2016-12-26 23:31:16,2017-02-25 02:49:31,8
1964,Professor,Mathematics,1,1,1,0,1,89.2398753239354,143600,2007-07-11 16:18:21,2007-04-01 00:55:27,6
1965,Assistant Professor,English,1,1,1,1,1,45.14908600530974,83556,2018-01-09 02:34:18,2009-03-13 06:03:31,9
1966,Assistant Professor,Computer Science,1,1,0,1,0,64.66849326518944,132217,2006-01-27 11:45:46,2000-01-20 19:07:17,3
1967,Professor,Physics,0,1,0,1,0,66.54367216737468,125767,2022-11-20 21:31:32,2010-05-22 15:06:13,6
1968,Assistant Professor,Mathematics,1,1,0,1,1,44.53994767188629,82587,2019-01-28 00:32:08,2001-07-26 10:40:21,6
1969,Associate Professor,Electrical Engineering,1,1,0,0,0,95.65340046387729,102692,2009-03-20 15:00:53,2014-02-17 07:47:29,2
1970,Professor,English,0,0,0,1,1,51.26391564505593,114313,2004-08-15 22:07:34,2016-11-20 18:25:23,4
1971,Professor,Electrical Engineering,1,1,1,0,1,59.955319913373195,87648,2019-01-24 15:27:06,2019-04-16 00:36:38,2
1972,Associate Professor,English,1,1,0,0,0,86.68997408433803,113270,2013-09-22 05:48:03,2020-08-19 21:03:36,9
1973,Professor,Computer Science,0,0,1,0,1,98.52310469404058,107256,2008-11-24 14:34:46,2009-04-04 02:21:29,10
1974,Professor,Art,0,0,1,1,0,48.238543037970516,57237,2006-03-06 18:32:43,2017-12-28 00:26:00,3
1975,Professor,Computer Science,0,1,1,1,1,76.34891800221965,61570,2003-10-11 16:16:58,2020-09-24 13:53:23,10
1976,Professor,Computer Science,0,1,0,0,0,41.83421168518542,61854,2021-03-05 14:07:58,2000-10-28 12:40:29,6
1977,Assistant Professor,Mathematics,1,1,1,1,0,18.13034337003041,104717,2001-04-09 07:37:46,2016-02-09 07:52:04,6
1978,Assistant Professor,English,0,1,1,0,0,82.28697716114165,64175,2022-12-03 10:03:07,2014-07-05 16:15:15,3
1979,Professor,Electrical Engineering,0,1,0,0,0,28.41628332970089,81181,2002-11-28 00:34:11,2020-12-15 08:59:04,6
1980,Professor,Physics,1,0,0,1,1,70.57469314945095,92786,2022-06-17 05:01:47,2000-09-14 22:10:07,6
1981,Professor,Mathematics,1,1,0,0,0,57.9356911275401,89546,2014-12-19 11:04:39,2004-10-01 14:50:18,9
1982,Professor,Electrical Engineering,0,1,1,0,0,24.246226635187313,110906,2016-06-10 21:11:10,2005-12-26 20:15:26,2
1983,Associate Professor,English,1,1,1,0,1,85.55502168604713,65524,2010-06-11 05:32:02,2008-06-27 20:05:55,6
1984,Professor,Physics,1,1,0,0,1,67.21650408074731,99776,2017-10-23 19:32:59,2013-02-24 22:28:39,10
1985,Professor,English,1,1,0,1,0,53.750669067155215,133788,2000-06-23 11:22:39,2007-05-16 11:11:05,7
1986,Professor,Electrical Engineering,1,1,1,0,0,39.70329159904395,122093,2001-05-26 01:34:22,2002-12-15 14:36:18,5
1987,Professor,Mathematics,0,0,1,0,0,30.28024769795447,129083,2000-12-11 12:05:25,2014-12-19 16:39:08,9
1988,Assistant Professor,Physics,1,0,1,1,1,98.6732614724359,83684,2013-01-05 11:44:53,2023-02-06 11:12:09,2
1989,Professor,Physics,1,1,1,0,1,39.08067375723391,141661,2022-02-25 16:09:28,2001-08-03 05:25:00,2
1990,Associate Professor,English,1,1,1,1,0,46.628445178242316,122454,2022-02-05 13:08:27,2020-08-17 10:26:04,9
1991,Associate Professor,Physics,0,1,1,1,1,75.62179849045657,94670,2005-09-04 02:30:17,2011-06-03 23:54:52,5
1992,Associate Professor,Art,0,0,1,0,1,96.08048968342841,84968,2015-03-15 04:19:29,2008-06-11 14:38:42,2
1993,Associate Professor,Mathematics,1,0,0,0,1,73.58352435745061,59034,2003-07-11 03:35:28,2016-12-02 15:02:25,6
1994,Associate Professor,English,1,0,1,0,0,94.7822817716663,104368,2000-05-21 17:04:25,2001-09-08 16:13:13,3
1995,Associate Professor,Art,0,1,1,0,1,60.76343509873324,108481,2013-06-27 13:28:18,2007-12-25 20:56:36,9
1996,Professor,Art,1,0,1,1,1,17.773588139169473,99443,2004-10-01 07:39:49,2017-05-12 02:05:51,2
1997,Associate Professor,Physics,1,0,0,1,0,66.58745894562134,101896,2020-06-10 07:54:26,2023-03-04 15:54:06,8
1998,Professor,English,0,1,1,1,0,84.1872439602884,64479,2001-07-13 22:48:05,2007-09-15 02:01:26,4
1999,Assistant Professor,Electrical Engineering,1,1,1,0,0,88.32572113912656,139332,2022-07-25 21:54:38,2006-03-25 07:49:25,4
2000,Associate Professor,Art,0,1,0,1,0,43.46397022631609,131727,2004-01-13 00:41:49,2005-05-09 17:16:53,5
2001,Professor,Computer Science,0,1,1,0,0,82.10627269119372,132460,2015-09-22 07:16:06,2001-04-06 08:47:33,4
2002,Assistant Professor,Art,1,0,1,1,0,45.720888305774196,147531,2014-08-05 12:04:46,2005-03-06 02:12:38,10
2003,Assistant Professor,Computer Science,1,1,0,0,1,35.31548188794582,76958,2016-11-27 20:28:07,2021-04-17 17:14:55,2
2004,Assistant Professor,Computer Science,1,0,1,0,1,44.579839941458985,54529,2015-12-24 17:06:45,2002-03-03 06:13:35,1
2005,Professor,English,0,1,0,0,1,45.76809063572496,58318,2010-12-28 18:50:09,2010-06-07 05:02:45,4
2006,Associate Professor,Mathematics,1,0,1,1,0,45.436004674695326,111353,2007-09-06 20:38:02,2020-09-21 06:12:01,5
2007,Professor,Art,0,1,0,1,1,31.957032408405784,147925,2016-07-16 16:33:19,2023-12-10 05:59:29,5
2008,Professor,Art,1,0,0,0,1,46.328492418046466,75815,2000-05-13 02:28:33,2011-05-04 14:08:47,2
2009,Assistant Professor,Art,1,0,0,1,1,34.06596905333119,139839,2018-08-20 22:37:01,2001-05-19 13:01:07,6
2010,Associate Professor,English,1,1,1,0,1,62.90318326938576,104359,2005-12-11 12:57:39,2022-05-04 21:17:21,1
2011,Assistant Professor,Mathematics,1,1,1,1,0,81.02285456067665,80014,2003-01-10 04:55:05,2011-08-17 20:40:25,6
2012,Assistant Professor,Art,0,1,0,1,1,66.4263445859828,136591,2009-01-07 01:18:58,2018-03-10 20:09:07,7
2013,Professor,Physics,0,1,0,0,1,80.92157335232626,75402,2013-06-01 20:36:42,2010-10-20 19:47:34,3
2014,Assistant Professor,Physics,0,1,0,1,1,75.41226530518125,146611,2002-06-21 07:15:27,2012-08-13 11:09:31,8
2015,Professor,Physics,1,1,1,0,1,31.566423846689172,121136,2011-11-12 13:12:11,2015-09-23 17:31:16,2
2016,Assistant Professor,Electrical Engineering,0,1,1,0,1,98.60941245159152,90550,2009-08-24 10:03:57,2010-03-19 12:02:56,4
2017,Professor,Computer Science,1,0,0,1,0,47.511973975888495,120713,2019-10-07 21:22:12,2009-03-25 01:58:00,2
2018,Assistant Professor,Mathematics,0,0,1,0,1,44.57621641432013,145399,2020-03-21 17:59:38,2015-07-26 01:48:18,2
2019,Professor,English,0,0,1,1,1,44.71988737921005,63057,2021-09-08 07:48:49,2011-06-06 01:48:11,6
2020,Professor,Computer Science,1,1,1,1,1,30.886113899999096,105567,2000-11-25 07:41:46,2016-11-03 04:06:07,1
2021,Professor,Computer Science,1,1,1,0,0,82.0797607432159,98004,2019-03-14 08:16:54,2022-02-21 02:42:45,9
2022,Assistant Professor,Art,1,1,0,1,0,44.69444723463724,137528,2018-06-18 18:28:56,2012-04-14 15:52:23,10
2023,Associate Professor,English,1,1,1,0,0,83.49903104365768,146767,2007-06-02 12:37:27,2005-09-14 21:36:20,1
2024,Assistant Professor,Mathematics,1,0,0,1,1,53.35181992203994,105520,2000-03-09 16:04:56,2015-10-06 10:48:36,8
2025,Assistant Professor,Computer Science,1,1,1,1,1,46.68247860444477,121067,2022-11-13 01:13:44,2010-05-01 13:36:08,1
2026,Assistant Professor,Physics,0,0,0,1,0,37.2537302642554,147122,2011-02-14 02:59:17,2023-12-03 08:45:58,2
2027,Associate Professor,Physics,0,0,1,0,1,25.154669315924878,97847,2010-10-07 17:00:18,2016-06-02 23:47:49,6
2028,Assistant Professor,Physics,1,0,0,0,1,66.0733185213078,77585,2021-11-22 21:26:26,2010-05-28 04:34:22,4
2029,Professor,Art,0,1,0,0,1,98.28937781840037,105403,2005-07-03 01:51:02,2010-08-19 20:55:17,9
2030,Professor,Electrical Engineering,1,1,0,0,0,20.07990023193361,62931,2013-03-12 11:31:11,2006-10-15 08:54:16,8
2031,Associate Professor,Physics,0,1,0,0,0,72.94776199983684,144083,2023-07-06 03:27:13,2019-08-19 00:53:48,3
2032,Professor,Physics,0,1,0,0,1,18.191192644666554,127221,2008-02-04 23:56:02,2023-04-23 18:52:31,8
2033,Associate Professor,Art,0,0,0,0,0,71.69750779612953,54845,2016-05-03 23:24:19,2007-07-13 13:14:20,9
2034,Assistant Professor,Art,1,1,1,1,0,64.34525228545371,110072,2009-08-15 11:27:05,2011-10-03 03:18:23,9
2035,Associate Professor,Computer Science,1,1,1,0,1,23.319882893361513,117337,2006-07-14 18:52:16,2000-05-27 20:27:07,7
2036,Professor,Computer Science,1,0,1,1,0,63.16824561694522,60481,2019-09-16 12:06:13,2011-06-07 06:07:21,8
2037,Associate Professor,Electrical Engineering,0,0,0,1,1,55.97987547781066,109883,2001-06-20 21:02:42,2021-11-14 08:41:01,3
2038,Professor,Computer Science,1,1,0,1,0,90.44018109537544,128409,2007-09-27 15:32:51,2002-12-16 13:32:09,8
2039,Assistant Professor,Computer Science,0,0,1,0,0,68.74588160298896,50180,2022-05-14 15:20:37,2015-09-08 04:38:46,7
2040,Associate Professor,Electrical Engineering,1,0,0,1,1,59.21441475778062,75956,2019-02-07 04:59:49,2006-08-12 15:09:19,5
2041,Associate Professor,Computer Science,1,0,0,0,1,26.749229125945014,113105,2023-04-05 12:06:37,2022-10-09 16:37:13,8
2042,Professor,Mathematics,1,1,1,0,0,39.84792813493514,114103,2005-04-05 08:25:57,2005-12-20 18:33:51,10
2043,Assistant Professor,Art,1,0,0,0,1,50.814914852736266,83364,2003-11-06 16:51:23,2014-02-07 19:42:17,7
2044,Professor,Electrical Engineering,1,1,1,1,1,50.42788540563355,88748,2021-09-05 04:02:59,2005-07-15 11:37:37,5
2045,Professor,Computer Science,1,0,1,0,0,86.86363241149567,68146,2015-04-21 01:30:25,2013-07-06 13:22:17,9
2046,Professor,Art,0,1,0,1,0,69.30864671781123,144431,2021-01-24 13:35:52,2006-12-21 22:08:51,3
2047,Professor,Art,1,1,0,0,0,45.066381285356016,140124,2010-01-19 17:50:29,2009-02-15 11:16:54,4
2048,Associate Professor,Computer Science,0,0,0,1,1,51.43824294451827,75183,2003-06-06 19:46:46,2021-09-07 04:00:18,6
2049,Associate Professor,Physics,1,1,0,0,1,77.49481570258828,93597,2006-11-10 12:13:45,2012-07-11 06:13:55,2
2050,Associate Professor,Mathematics,1,1,1,1,0,66.93583540749839,74517,2022-04-15 00:56:24,2009-12-11 06:59:38,7
2051,Assistant Professor,Computer Science,1,0,0,0,0,63.53971285582932,121476,2023-03-02 17:40:36,2009-03-05 10:58:50,9
2052,Professor,Computer Science,1,0,1,0,1,59.06561376114827,117465,2005-04-21 07:46:31,2004-07-16 07:35:29,9
2053,Assistant Professor,Physics,1,1,1,0,1,25.76764537000523,78098,2007-07-28 21:23:55,2007-07-18 14:54:19,6
2054,Professor,Computer Science,1,0,0,0,0,52.069513999867645,82329,2021-04-04 08:13:43,2011-07-08 06:55:00,2
2055,Professor,Art,0,0,1,1,0,53.304297969316714,95118,2022-11-11 20:49:16,2017-06-26 05:02:00,2
2056,Professor,Computer Science,0,0,0,0,1,86.47341922609792,64525,2014-09-15 16:57:59,2011-03-09 20:19:42,9
2057,Associate Professor,Mathematics,0,0,0,0,0,97.7437933442156,132913,2012-11-26 11:31:38,2019-02-26 02:19:00,2
2058,Associate Professor,Physics,1,0,1,0,0,40.6248323923768,105986,2020-04-08 04:22:51,2001-11-17 16:37:52,3
2059,Associate Professor,Mathematics,1,1,1,1,1,66.6903064991971,96282,2009-02-12 11:30:54,2009-07-21 06:50:57,5
2060,Professor,Physics,0,0,1,1,0,98.63907662616087,136517,2018-02-11 22:11:22,2003-03-04 17:27:27,1
2061,Professor,Art,0,0,1,1,0,42.28711837736064,135577,2019-09-03 00:49:40,2005-08-26 10:36:28,10
2062,Professor,Physics,0,1,0,1,1,81.23707258033949,122529,2011-05-18 08:27:06,2008-10-07 08:46:47,5
2063,Professor,Electrical Engineering,1,1,0,0,0,76.61326537234382,136373,2015-04-08 08:09:33,2022-01-26 23:59:58,2
2064,Associate Professor,English,0,1,0,1,0,60.45676376541253,74519,2001-05-05 16:03:15,2001-09-02 20:57:07,5
2065,Professor,English,1,0,1,1,0,34.817111571912776,59599,2014-07-22 06:27:09,2010-11-26 21:11:01,2
2066,Assistant Professor,Physics,1,0,0,1,0,62.38855064320048,104532,2010-04-10 23:24:30,2014-12-02 02:34:35,2
2067,Associate Professor,Art,0,1,0,1,0,29.689835107618407,57108,2014-09-19 07:16:56,2015-02-28 03:58:05,3
2068,Associate Professor,Computer Science,0,0,1,1,0,17.361370776969796,131473,2017-05-12 05:05:52,2020-10-18 14:37:23,3
2069,Assistant Professor,Art,0,1,1,0,0,38.27887197778108,104870,2002-04-28 06:57:29,2009-05-19 09:30:17,8
2070,Assistant Professor,Physics,1,1,1,0,1,55.46247148555615,119796,2022-01-10 03:49:11,2021-02-13 11:32:07,5
2071,Associate Professor,Mathematics,1,0,1,1,1,29.148575450561232,58710,2015-11-18 08:43:50,2011-01-21 23:43:01,4
2072,Associate Professor,Computer Science,0,0,0,1,1,84.86417310092244,59027,2009-02-01 16:52:23,2000-09-04 11:01:04,2
2073,Associate Professor,Computer Science,0,0,0,0,1,99.79857746273585,84768,2013-06-24 16:58:06,2009-02-09 20:15:51,3
2074,Assistant Professor,Computer Science,0,1,0,0,0,55.85090903803918,96695,2002-03-03 23:40:53,2012-04-16 05:31:52,7
2075,Associate Professor,Art,1,1,0,0,0,93.93143074792874,109096,2018-05-03 16:45:59,2013-07-26 14:54:17,5
2076,Associate Professor,Art,1,0,1,1,1,91.6949027248014,58461,2004-06-09 12:17:59,2000-03-27 08:53:31,4
2077,Professor,Physics,0,0,1,0,0,64.27821348688093,126143,2002-12-26 18:24:30,2015-08-05 12:26:49,2
2078,Associate Professor,Electrical Engineering,0,0,0,0,1,66.30723931404779,91970,2005-09-04 07:54:55,2020-12-03 12:47:25,4
2079,Assistant Professor,English,1,0,0,0,1,64.00608559094742,109218,2017-07-24 06:27:28,2015-07-23 23:43:25,10
2080,Assistant Professor,English,0,1,0,1,1,44.28271758555174,137611,2002-02-03 18:32:16,2020-09-10 13:32:19,10
2081,Associate Professor,English,0,1,0,1,0,88.34510571461229,130250,2002-10-21 18:39:35,2008-09-24 21:34:49,1
2082,Professor,Art,0,0,0,0,1,61.10159316395183,58387,2009-06-22 13:08:12,2006-01-26 11:22:02,9
2083,Associate Professor,Computer Science,1,0,1,1,1,53.449833027405354,110462,2007-10-20 02:46:41,2004-05-10 11:06:38,9
2084,Professor,Art,1,0,1,1,1,89.30496962804277,139332,2021-07-14 02:51:18,2017-07-17 01:44:03,8
2085,Associate Professor,Electrical Engineering,0,1,1,0,0,67.11303990688481,82376,2007-11-23 23:27:23,2004-02-15 23:58:15,7
2086,Professor,Computer Science,0,0,0,0,0,58.546394695984354,76639,2014-07-19 03:17:48,2006-06-28 02:52:28,10
2087,Professor,English,1,0,1,1,1,15.279535592845347,91699,2007-04-08 17:38:28,2001-01-20 09:49:33,9
2088,Professor,Computer Science,1,0,0,0,1,30.548300006386402,90449,2000-04-09 13:12:26,2005-12-07 09:03:17,8
2089,Assistant Professor,English,1,0,0,0,0,32.630577462194346,124749,2010-06-04 02:53:31,2017-09-15 13:24:22,1
2090,Assistant Professor,Electrical Engineering,0,0,0,1,0,90.42331420944589,119026,2012-08-21 17:22:36,2016-04-22 20:44:27,4
2091,Assistant Professor,Computer Science,1,1,1,1,0,76.5273036677394,72822,2014-06-03 06:26:53,2016-03-14 17:46:51,7
2092,Professor,Computer Science,0,0,1,0,0,20.3567870160409,105068,2009-06-20 19:18:51,2020-04-21 06:44:03,8
2093,Professor,Art,0,1,1,1,0,30.636608398341576,98393,2004-08-05 16:03:55,2023-05-19 14:52:21,1
2094,Associate Professor,Physics,0,1,0,0,0,65.4426194303453,102959,2018-03-16 14:04:37,2019-12-11 08:41:38,4
2095,Associate Professor,Electrical Engineering,1,1,0,0,0,99.290331761651,124975,2022-05-10 09:31:02,2020-07-10 05:45:45,9
2096,Professor,Mathematics,0,0,1,1,1,83.7119748335101,57684,2019-02-09 21:20:56,2006-09-14 04:45:23,4
2097,Associate Professor,Computer Science,0,1,0,1,1,37.094258330942075,52464,2011-09-10 23:27:01,2020-12-04 08:46:12,9
2098,Professor,Electrical Engineering,1,0,1,0,0,43.36235870409139,81154,2023-03-18 08:44:26,2003-05-20 18:58:57,3
2099,Associate Professor,Physics,0,1,0,1,1,95.69557882244135,138283,2009-11-13 04:43:01,2016-01-26 04:43:41,6
2100,Associate Professor,Mathematics,0,0,1,1,1,87.7888346123109,87989,2016-09-23 18:49:03,2008-07-09 21:48:11,2
2101,Assistant Professor,Electrical Engineering,1,1,0,0,0,79.86519346271511,99521,2018-01-05 14:41:40,2009-06-14 14:18:03,7
2102,Assistant Professor,Physics,1,1,0,0,0,21.4481989808198,134002,2012-05-02 23:41:38,2019-05-14 02:19:13,10
2103,Assistant Professor,Electrical Engineering,0,0,0,1,1,38.67377656073777,140912,2013-07-21 08:44:01,2007-11-23 02:34:45,1
